[2019-05-05 11:02:01:560]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:567]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:575]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:581]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:590]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:597]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:617]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:622]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:632]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:641]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:646]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:655]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:662]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:678]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:686]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:694]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:702]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:710]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:718]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:01:726]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
